madde,market,price,prod,prod_link
kek,carrefoursa,0.75,dankek poti havuclu tarcinli kek g,https://www.carrefoursa.com/tr/dankek-poti-havuclu-tarcinli-kek-35g-p-30062698
kek,carrefoursa,4.25,dankek cay saati kakaolu kek g,https://www.carrefoursa.com/tr/dankek-cay-saati-kakaolu-kek-210g-p-30061619
kek,marketpaketi,1.59,solen boombastic marshmallow cikolatali kek bar,https://www.marketpaketi.com.tr/solen-boombastic-marshmallow-cikolatali-kek-bar-40-gr-p-538852
kek,carrefoursa,4.25,dankek cay saati meyveli kek g,https://www.carrefoursa.com/tr/dankek-cay-saati-meyveli-kek-210g-p-30061657
kek,carrefoursa,4,eti paykek kakaolu g,https://www.carrefoursa.com/tr/eti-paykek-kakaolu-200-g-p-30099902
kek,carrefoursa,4,eti paykek meyveli g,https://www.carrefoursa.com/tr/eti-paykek-meyveli-200-g-p-30081002
kek,carrefoursa,4,eti paykek mozaik g,https://www.carrefoursa.com/tr/eti-paykek-mozaik-200-g-p-30032571
kek,carrefoursa,1.25,cokokrem pankek g,https://www.carrefoursa.com/tr/cokokrem-pankek-40g-p-30206623
kek,carrefoursa,4.25,ulker dankek meyveli g,https://www.carrefoursa.com/tr/ulker-dankek-meyveli-210-g-p-30061657
kek,carrefoursa,1.25,ulker olala bar kek gr,https://www.carrefoursa.com/tr/ulker-olala-bar-kek-40gr-p-30079563
kek,carrefoursa,4.25,dankek cay saati mozaik kek g,https://www.carrefoursa.com/tr/dankek-cay-saati-mozaik-kek-210g-p-30061613
kek,marketpaketi,1.6,eti popkek goa cikolata kaplamali kek,https://www.marketpaketi.com.tr/eti-popkek-goa-cikolata-kaplamali-kek-56-gr-p-543361
kek,a101,0.7,kekspir kek cilek soslu waffle g,https://www.a101.com.tr/market/kekspir-kek-cilek-soslu-waffle-45g/
kek,marketpaketi,1.75,eti browni kek findikli,https://www.marketpaketi.com.tr/eti-browni-klasik-kek-findikli-40-gr-p-547014
kek,happycenter,0.5,eti topkek cilekli gr,https://www.happycenter.com.tr/Eti_K__40_Gr_Topkek_Cilekli_19611
kek,happycenter,0.75,ulker albeni karamel kaplamali cikolatali kek g,https://www.happycenter.com.tr/Ulker_K__337_6_Albeni_Kaplamali_Cik__Kek_40_Gr
kek,happycenter,0.5,torku corekotlu kek gr,https://www.happycenter.com.tr/Torku_Kek_40_Gr_Corekotlu_
kek,ideal,1,solen boombastic marshmallow cik kek gr,https://www.ideal.com.tr/urun/soelen-boombastic-marshmallow-cikkek-40gr/55855
kek,marketpaketi,0.5,eti topkek cilekli gr,https://www.marketpaketi.com.tr/eti-topkek-cilekli-40-gr-p-509785
kek,marketpaketi,0.5,eti topkek meyveli gr,https://www.marketpaketi.com.tr/eti-topkek-meyveli-40-gr-p-509787
kek,ideal,1.25,ulker cokokrem pankek gr,https://www.ideal.com.tr/urun/uelker-cokokrem-pankek-40gr-830-07/58965
kek,ideal,0.75,torku tam kek gr,https://www.ideal.com.tr/urun/torku-tam-kek-45gr/60555
kek,ideal,0.75,ulker kekstra jolebol gr cilekli,https://www.ideal.com.tr/urun/uelker-kekstra-joelebol-47gr-cilekli-676-07/60419
kek,carrefoursa,0.5,eti topkek cilekli g,https://www.carrefoursa.com/tr/eti-topkek-cilekli-40-g-p-30050457
kek,happycenter,0.5,eti topkek meyveli gr,https://www.happycenter.com.tr/Eti_K__40_Gr_Topkek_Meyvali_39612
kek,carrefoursa,0.5,eti topkek portakalli g,https://www.carrefoursa.com/tr/eti-topkek-portakalli-40-g-p-30042521
kek,carrefoursa,1,solen boombastic marshmelow cikolata kek bar g,https://www.carrefoursa.com/tr/solen-boombastic-marshmelow-cikolata-kek-bar-40-g-p-30167562
kek,carrefoursa,1.25,ulker cokokrem pankek gr,https://www.carrefoursa.com/tr/ulker-cokokrem-pankek-40gr-p-30206623
kek,carrefoursa,0.75,ulker albeni kek g,https://www.carrefoursa.com/tr/ulker-albeni-kek-40-g-p-30064556
kek,carrefoursa,0.5,dankek poti havuclu tarcinli kek g,https://www.carrefoursa.com/tr/dankek-poti-havuclu-tarcinli-kek-43-g-p-30062698
kek,carrefoursa,0.5,torku favorimo ahududulu kek g,https://www.carrefoursa.com/tr/torku-favorimo-ahududulu-kek-45-g-p-30145379
kek,marketpaketi,1.25,eti browni visneli cikolatali kek,https://www.marketpaketi.com.tr/eti-browni-gold-visneli-cikolatali-kek-40-gr-p-509794
kek,marketpaketi,1.25,eti browni cikolatali kek,https://www.marketpaketi.com.tr/eti-browni-gold-cikolatali-kek-40-gr-p-509793
kek,marketpaketi,4.25,dankek cay saati mozaik kek kakaolu,https://www.marketpaketi.com.tr/dankek-cay-saati-mozaik-kek-kakaolu-200-gr-p-548713
kek,marketpaketi,4.25,dankek cay saati mozaik kek,https://www.marketpaketi.com.tr/dankek-cay-saati-mozaik-kek-200-gr-p-548712
kek,migros,1.5,boombastic marshmallow cikolatali kek bar,https://www.migros.com.tr/boombastic-marshmallow-cikolatali-kek-bar-40-g-p-6b5975
kek,migros,1,eti popkek limonlu g,https://www.migros.com.tr/eti-popkek-limonlu-60-g-p-4dc3e5
kek,carrefoursa,0.5,torku favorimo muzlu kek g,https://www.carrefoursa.com/tr/torku-favorimo-muzlu-kek-45-g-p-30145378
kek,carrefoursa,0.5,eti topkek meyvali g,https://www.carrefoursa.com/tr/eti-topkek-meyvali-40-g-p-30042119
kek,carrefoursa,0.5,torku favorimo cikolatali kek g,https://www.carrefoursa.com/tr/torku-favorimo-cikolatali-kek-45-g-p-30145377
kesme seker,migros,4.25,irmak kup seker kg,https://www.migros.com.tr/irmak-kup-seker-1-kg-p-32af72
kesme seker,migros,5.45,irmak kup seker kg,https://www.migros.com.tr//kweb/prview/28159570-32039-irmak-kup-seker-1-kg
kesme seker,a101,4.45,petek seker kup g,https://www.a101.com.tr/urun/seker-kup-1000-g-petek-646893.html
kesme seker,happycenter,3.95,balkupu kup seker gold gr,https://www.happycenter.com.tr/Balkupu_1000_Gr_Seker_Kup_Gold
kesme seker,mopas,5.29,balkupu gold kup seker kg,https://mopas.com.tr/balkupu-gold-kup-seker-1-kg/p/50506
kesme seker,mopas,4.79,tatkupu kup seker adet kg,https://mopas.com.tr/tatkupu-kup-seker-405-adet-1-kg/p/641134
kesme seker,mopas,4.99,torku kup seker adet kg,https://mopas.com.tr/torku-kup-seker-360-adet-1-kg/p/95721
kesme seker,happycenter,4.95,konya torku kup seker li kg,https://www.happycenter.com.tr/Konya_Torku_1000_Gr_405_Li_Seker_Kup
kesme seker,marketpaketi,5.29,mgs kup seker li kg,https://www.marketpaketi.com.tr/mgs-kup-seker-360li-1-kg-p-114
kesme seker,migros,4.45,migros kup seker kg,https://www.migros.com.tr/migros-kup-seker-1-kg-p-32afa9
kesme seker,marketpaketi,12.5,esmer kup seker,https://www.marketpaketi.com.tr/torku-esmer-kup-seker-360-adet-750-gr-p-540353
kesme seker,marketpaketi,7.1,seker kupu,https://www.marketpaketi.com.tr/torku-seker-kupu-405-adet-1000-gr-p-1019
kesme seker,ideal,4.95,balkupu gold kup seker kg,https://www.ideal.com.tr/urun/balkuepue-gold-kuep-seker-1-kg/1510
kesme seker,happycenter,4.95,konya torku kup seker gr,https://www.happycenter.com.tr/Konya_Torku_1000_Gr_Seker_Kup
kesme seker,carrefoursa,6.45,sargili kup seker,https://www.carrefoursa.com/tr/carrefour-sargili-kup-seker-500-g-p-30206834
kesme seker,marketpaketi,5.99,kup seker,https://www.marketpaketi.com.tr/mgs-kup-seker-405-adet-1000-gr-p-542956
kesme seker,a101,4.95,petek seker kup g,https://www.a101.com.tr/market/petek-seker-kup-1000-g/
kesme seker,a101,3.95,petek seker kup g,https://www.a101.com.tr/petek-seker-kup-1000-g/
kesme seker,a101,4.95,petek seker kup g,https://www.a101.com.tr/market/petek-seker-kup-1000-g/
kesme seker,carrefoursa,4.95,balkupu kup seker g,https://www.carrefoursa.com/tr/balkupu-kup-seker-1000-g-p-30100002
kesme seker,carrefoursa,4.45,carrefour kup seker gr,https://www.carrefoursa.com/tr/carrefour-kup-seker-1000-gr-p-30127388
kesme seker,migros,6.35,dogus kup seker,https://www.migros.com.tr/dogus-kup-seker-1-kg-p-32aeb6
kesme seker,migros,7.9,irmak kahverengi kup seker,https://www.migros.com.tr/irmak-kahverengi-kup-seker-500-g-p-32afa7
kesme seker,migros,9.25,esmer kup seker,https://www.migros.com.tr/migros-esmer-kup-seker750-g-p-32afb2
kesme seker,migros,6.9,kahverengi sekilli seker,https://www.migros.com.tr/migros-kahverengi-sekilli-seker-500-g-p-32af6a
kesme seker,migros,8.75,sarma esmer kup seker,https://www.migros.com.tr/migros-sarma-esmer-kup-seker-500-g-p-32afb4
kesme seker,migros,13.8,takita kahverengi kup seker,https://www.migros.com.tr/takita-kahverengi-kup-seker-500-g-p-32afb0
kesme seker,migros,6.45,seker kupu kup seker,https://www.migros.com.tr/torku-seker-kupu-kup-seker-1-kg-p-32aebf
kesme seker,carrefoursa,6.45,bal kupu kup seker,https://www.carrefoursa.com/tr/bal-kupu-kup-seker-1000-g-p-30100002
kesme seker,carrefoursa,6.25,bal kupu toz seker,https://www.carrefoursa.com/tr/bal-kupu-toz-seker-1000-g-p-30001065
kesme seker,carrefoursa,8.25,kahverengi kup seker,https://www.carrefoursa.com/tr/carrefour-kahverengi-kup-seker-500-g-p-30206833
kesme seker,carrefoursa,7.95,kahverengi toz seker,https://www.carrefoursa.com/tr/carrefour-kahverengi-toz-seker-500-g-p-30206832
kesme seker,carrefoursa,10.4,irmak kahverengi kup seker,https://www.carrefoursa.com/tr/irmak-kahverengi-kup-seker-500-g-p-30081918
kesme seker,carrefoursa,6.25,irmak kup seker,https://www.carrefoursa.com/tr/irmak-kup-seker-1-kg-p-30039991
kesme seker,carrefoursa,9.45,irmak sargili kahverengi kup seker,https://www.carrefoursa.com/tr/irmak-sargili-kahverengi-kup-seker-500-g-p-30081916
kesme seker,carrefoursa,6.45,kup seker,https://www.carrefoursa.com/tr/torku-kup-seker-1-kg-p-30003754
kesme seker,marketpaketi,5.75,bal kupu kesme seker,https://www.marketpaketi.com.tr/bal-kupu-gold-kesme-seker-1000-gr-360-adet-p-5318
kesme seker,marketpaketi,5.75,balkupu kup seker,https://www.marketpaketi.com.tr/balkupu-1000-gr-kup-seker-360-adet-p-538056
kesme seker,marketpaketi,6.2,sarma kup seker,https://www.marketpaketi.com.tr/mgs-tekli-sarma-kup-seker-750-gr-p-548010
kesme seker,carrefoursa,4.45,carrefour kup seker kg,https://www.carrefoursa.com/tr/carrefour-kup-seker-1-kg-p-30085595
kesme seker,migros,4.45,migros kup seker kg,https://www.migros.com.tr//kweb/prview/34724474-32046-migros-kup-seker-1-kg
kesme seker,migros,5.45,dogus kup seker kg,https://www.migros.com.tr//kweb/prview/1804616-32039-dogus-kup-seker-1-kg
ketcap,mopas,13.5,heinz ketcap gr,https://mopas.com.tr/heinz-ketcap-700-gr/p/703562
ketcap,carrefoursa,7.16,heinz ketcap g,https://www.carrefoursa.com/tr/heinz-ketcap-342-g-p-30069964
ketcap,migros,8.95,heinz ketcap g,https://www.migros.com.tr/heinz-ketcap-342-g-p-89b268
ketcap,migros,10.95,heinz ketcap g,https://www.migros.com.tr/heinz-ketcap-460-g-p-f893a2
ketcap,migros,10.95,heinz cam ketcap g,https://www.migros.com.tr/heinz-cam-ketcap-342-g-p-89b25d
ketcap,carrefoursa,8.76,heinz aci ketcap g,https://www.carrefoursa.com/tr/heinz-aci-ketcap-460-g-p-30069911
ketcap,carrefoursa,7.16,heinz aci ketcap g,https://www.carrefoursa.com/tr/heinz-aci-ketcap-342-g-p-30162835
ketcap,migros,8.95,heinz aci ketcap g,https://www.migros.com.tr/heinz-aci-ketcap-342-g-p-f893bc
ketcap,migros,10.95,heinz aci ketcap g,https://www.migros.com.tr/heinz-aci-ketcap-460-g-p-f893a1
ketcap,migros,8.45,calv�� ketcap g,https://www.migros.com.tr/calv-ketcap-600-g-p-89b2b7
ketcap,migros,16.95,calv�� ikili set ketcap g mayonez g,https://www.migros.com.tr/calv-ikili-set-ketcap-400-g-mayonez-350-g-p-89b297
ketcap,happycenter,5.95,bizim mutfak acili ketcap pet sise gr,https://www.happycenter.com.tr/Bizim_750_Gr_Mutfak_Ketcap_Aci
ketcap,happycenter,6.75,calve acili ketcap gr,https://www.happycenter.com.tr/Calve_700_Gr_Ketcap_Aci
ketcap,happycenter,6.75,calve tatli ketcap gr,https://www.happycenter.com.tr/Calve_700_Gr_Ketcap_Tatli
ketcap,marketpaketi,4.49,pinar ketcap gr,https://www.marketpaketi.com.tr/pinar-ketcap-750-gr-p-6633
ketcap,carrefoursa,19.95,calve ketcap mayonez g li set,https://www.carrefoursa.com/tr/calve-ketcap-mayonez-1440-g-2-li-set-p-30243394
ketcap,carrefoursa,16.95,calve ketcap g ve mayonez g seti,https://www.carrefoursa.com/tr/calve-ketcap-420-g-ve-mayonez-360-g-seti-p-30052331
ketcap,marketpaketi,4.9,pinar ketcap acili gr,https://www.marketpaketi.com.tr/pinar-ketcap-acili-750-gr-p-6634
ketcap,mopas,7.5,bizim ketcap gr,https://mopas.com.tr/bizim-ketcap-750-gr/p/47885
ketcap,migros,8.75,calve acili ketcap g,https://www.migros.com.tr/calve-acili-ketcap-700-g-p-89b295
ketcap,migros,8.75,calve ketcap g,https://www.migros.com.tr/calve-ketcap-700-g-p-89b293
ketcap,carrefoursa,8.76,heinz ketcap g,https://www.carrefoursa.com/tr/heinz-ketcap-460-g-p-30064256
ketcap,migros,24.95,heinz ketcap g ve mayonez g ikili set,https://www.migros.com.tr/heinz-ketcap-460-g-ve-mayonez-395-g-ikili-set-p-f89261
ketcap,migros,15.45,heinz ketcap g ve mayonez g ikili set,https://www.migros.com.tr/heinz-ketcap-250-g-ve-mayonez-215-g-ikili-set-p-f8b7ec
ketcap,marketpaketi,6.25,ulker bizim mutfak ketcap gr,https://www.marketpaketi.com.tr/ulker-bizim-mutfak-ketcap-420-gr-p-2568
ketcap,marketpaketi,6.25,ulker bizim mutfak acili ketcap gr,https://www.marketpaketi.com.tr/ulker-bizim-mutfak-acili-ketcap-420-gr-p-2569
ketcap,marketpaketi,7.99,tamek sefim ketcap gr,https://www.marketpaketi.com.tr/tamek-sefim-ketcap-650-gr-p-542801
ketcap,marketpaketi,18.99,heinz ketcap kg,https://www.marketpaketi.com.tr/heinz-ketcap-1-kg-p-537757
ketcap,marketpaketi,204.9,heinz ketcap gr x adet,https://www.marketpaketi.com.tr/heinz-ketcap-9-gr-x-1000-adet-p-549717
ketcap,marketpaketi,9.9,heinz acili ketcap gr,https://www.marketpaketi.com.tr/heinz-acili-ketcap-460-gr-p-509977
ketcap,marketpaketi,24.99,essen organik tatli ketcap cc,https://www.marketpaketi.com.tr/essen-organik-tatli-ketcap-250-cc-p-549936
ketcap,marketpaketi,24.99,essen organik aci ketcap cc,https://www.marketpaketi.com.tr/essen-organik-aci-ketcap-250-cc-p-549937
ketcap,marketpaketi,104,calve kova ketcap kg,https://www.marketpaketi.com.tr/calve-kova-ketcap-9-kg-p-546149
ketcap,marketpaketi,6.75,calve ketcap gr,https://www.marketpaketi.com.tr/calve-ketcap-400-gr-p-546136
ketcap,marketpaketi,8.99,calve ketcap gr,https://www.marketpaketi.com.tr/calve-ketcap-600-gr-p-546139
ketcap,marketpaketi,6.99,calve ketcap acili gr,https://www.marketpaketi.com.tr/calve-ketcap-acili-400-gr-p-546135
ketcap,marketpaketi,7.99,calve ketcap acili gr,https://www.marketpaketi.com.tr/calve-ketcap-acili-600-gr-p-546140
ketcap,marketpaketi,33.55,burcu pizza sosu kg,https://www.marketpaketi.com.tr/burcu-pizza-sosu-42-kg-p-540126
ketcap,marketpaketi,73.9,burcu ketcap stick gr x adet,https://www.marketpaketi.com.tr/burcu-ketcap-stick-12-gr-x-500-adet-p-546097
ketcap,marketpaketi,6.5,burcu ketcap aci gr,https://www.marketpaketi.com.tr/burcu-ketcap-aci-650-gr-p-546098
ketcap,carrefoursa,4.35,tat acili bufe ketcap g,https://www.carrefoursa.com/tr/tat-acili-bufe-ketcap-750-g-p-30019045
ketcap,carrefoursa,4.35,tat bufe ketcap g,https://www.carrefoursa.com/tr/tat-bufe-ketcap-750-g-p-30096872
ketcap,happycenter,5.95,bizim mutfak ketcap pet sise gr,https://www.happycenter.com.tr/Bizim_750_Gr_Mutfak_Ketcap
ketcap,migros,14.95,pinar ketcap g mayonez g,https://www.migros.com.tr/pinar-ketcap-420-g-mayonez-350-g-p-89b263
ketcap,migros,7.5,pinar ketcap g,https://www.migros.com.tr/pinar-ketcap-420-g-p-f89198
ketcap,migros,8.75,pinar ketcap g,https://www.migros.com.tr/pinar-ketcap-600-g-p-f8919b
ketcap,migros,7.5,pinar ketcap acili g,https://www.migros.com.tr/pinar-ketcap-acili-420-g-p-f89199
ketcap,migros,8.75,pinar ketcap acili g,https://www.migros.com.tr/pinar-ketcap-acili-600-g-p-f8919a
ketcap,migros,4.5,migros acili ketcap g,https://www.migros.com.tr/migros-acili-ketcap-700-g-p-f893b8
ketcap,marketpaketi,6.5,burcu ketcap tatli gr,https://www.marketpaketi.com.tr/burcu-ketcap-tatli-650-gr-p-546099
ketcap,mopas,7.5,bizim ketcap acili gr,https://mopas.com.tr/bizim-ketcap-acili-750-gr/p/47886
ketcap,migros,5.45,tat aci ketcap g,https://www.migros.com.tr/tat-aci-ketcap-250-g-p-f893c3
ketcap,migros,4.3,pinar ketcap acili gr,https://www.migros.com.tr//kweb/prview/1651916-30317-pinar-ketcap-acili-500-gr
ketcap,migros,9.25,tat aci ketcap g,https://www.migros.com.tr/tat-aci-ketcap-650-g-p-f893c1
ketcap,migros,11,heinz ketcap gr,https://www.migros.com.tr//kweb/prview/6758857-30317-heinz-ketcap-700-gr
ketcap,migros,7.35,heinz ketcap gr,https://www.migros.com.tr//kweb/prview/6758854-30317-heinz-ketcap-460-gr
ketcap,migros,6.5,heinz ketcap gr,https://www.migros.com.tr//kweb/prview/23029744-30317-heinz-ketcap-342-gr
ketcap,migros,6.95,heinz ketcap gr,https://www.migros.com.tr//kweb/prview/4314585-30317-heinz-ketcap-1000-gr
ketcap,migros,6.75,calve ketcap g,https://www.migros.com.tr//kweb/prview/70832675-30320-calve-ketcap-700-g
ketcap,migros,5.25,calve ketcap g,https://www.migros.com.tr//kweb/prview/70832677-30320-calve-ketcap-400-g
ketcap,migros,6.75,calve acili ketcap g,https://www.migros.com.tr//kweb/prview/70832678-30320-calve-acili-ketcap-700-g
ketcap,migros,5.25,calve acili ketcap g,https://www.migros.com.tr//kweb/prview/70832680-30320-calve-acili-ketcap-400-g
ketcap,marketpaketi,8.25,pinar ketcap acili gr,https://www.marketpaketi.com.tr/pinar-ketcap-acili-600-gr-p-6634
ketcap,marketpaketi,3.99,pinar ketcap acili gr,https://www.marketpaketi.com.tr/pinar-ketcap-acili-500-gr-p-6636
ketcap,marketpaketi,5.5,pinar ketcap acili gr,https://www.marketpaketi.com.tr/pinar-ketcap-acili-420-gr-p-6636
ketcap,marketpaketi,7.99,pinar ketcap gr,https://www.marketpaketi.com.tr/pinar-ketcap-600-gr-p-6633
ketcap,marketpaketi,3.99,pinar ketcap gr,https://www.marketpaketi.com.tr/pinar-ketcap-500-gr-p-6635
ketcap,marketpaketi,5.9,pinar ketcap gr,https://www.marketpaketi.com.tr/pinar-ketcap-420-gr-p-6635
ketcap,marketpaketi,12.9,heinz ketcap gr,https://www.marketpaketi.com.tr/heinz-ketcap-700-gr-p-73736
ketcap,marketpaketi,7.5,heinz ketcap gr,https://www.marketpaketi.com.tr/heinz-ketcap-460-gr-p-73735
ketcap,marketpaketi,7.99,heinz ketcap gr,https://www.marketpaketi.com.tr/heinz-ketcap-342-gr-p-538771
ketcap,happycenter,11.95,heinz ketcap gr,https://www.happycenter.com.tr/heinz-ketcap-700-gr
ketcap,happycenter,5.25,calve acili ketcap gr,https://www.happycenter.com.tr/Calve_400_Gr_Ketcap_Aci
ketcap,carrefoursa,6.15,tat bufe ketcap g,https://www.carrefoursa.com/tr/tat-bufe-ketcap-750g-p-30096872
ketcap,carrefoursa,8.45,tat bufe ketcap g,https://www.carrefoursa.com/tr/tat-bufe-ketcap-650g-p-30096872
ketcap,carrefoursa,4.25,pinar ketcap acili gr,https://www.carrefoursa.com/tr/pinar-ketcap-acili-420-gr-p-30057553
ketcap,carrefoursa,6.75,calve ketcap g,https://www.carrefoursa.com/tr/calve-ketcap-700-g-p-30014099
ketcap,carrefoursa,8.45,calve ketcap g,https://www.carrefoursa.com/tr/calve-ketcap-600-g-p-30243391
ketcap,carrefoursa,7.75,calve ketcap g,https://www.carrefoursa.com/tr/calve-ketcap-400-g-p-30014144
ketcap,carrefoursa,8.45,calve acili ketcap g,https://www.carrefoursa.com/tr/calve-acili-ketcap-600-g-p-30243392
ketcap,carrefoursa,7.75,calve acili ketcap g,https://www.carrefoursa.com/tr/calve-acili-ketcap-400-g-p-30013961
ketcap,mopas,4.5,bizim ketcap gr,https://mopas.com.tr/bizim-ketcap-420-gr/p/47883
ketcap,mopas,4.5,bizim ketcap acili gr,https://mopas.com.tr/bizim-ketcap-acili-420-gr/p/47884
ketcap,migros,5.5,pinar ketcap gr,https://www.migros.com.tr//kweb/prview/1601417-30317-pinar-ketcap-750-gr
ketcap,mopas,6.5,heinz ketcap gr,https://mopas.com.tr/heinz-ketcap-342-gr/p/530089
ketcap,migros,6.95,tat aci ketcap g,https://www.migros.com.tr/tat-aci-ketcap-400-g-p-f893c2
ketcap,carrefoursa,17.95,tat ikili ketcap g mayonez g,https://www.carrefoursa.com/tr/tat-ikili-ketcap-650-g-mayonez-560-g-p-30041080
ketcap,carrefoursa,5.45,tat katkisiz cap cap ketcap g,https://www.carrefoursa.com/tr/tat-katkisiz-cap-cap-ketcap-250-g-p-30116723
ketcap,carrefoursa,9.25,tat ketcap acili g,https://www.carrefoursa.com/tr/tat-ketcap-acili-650-g-p-30019045
ketcap,carrefoursa,6.95,tat ketcap coex acili g,https://www.carrefoursa.com/tr/tat-ketcap-coex-acili-400-g-p-30097573
ketcap,migros,9.25,tat ketcap g,https://www.migros.com.tr/tat-ketcap-650-g-p-f893c5
ketcap,migros,5.45,tat ketcap g,https://www.migros.com.tr/tat-ketcap-250-g-p-f893c6
ketcap,carrefoursa,9.25,tat ketcap g,https://www.carrefoursa.com/tr/tat-ketcap-650-g-p-30096872
ketcap,mopas,6.99,calve acili ketcap gr,https://mopas.com.tr/calve-acili-ketcap-420-gr/p/261245
ketcap,migros,9.5,tat premium ketcap g,https://www.migros.com.tr/tat-premium-ketcap-250-g-p-f893c8
ketcap,migros,18.75,tat siki dostlar g ketcap g mayonez g,https://www.migros.com.tr/tat-siki-dostlar-1210-g-ketcap-650g-mayonez-560g-p-f893cb
ketcap,carrefoursa,6.95,tat ketcap tatli g,https://www.carrefoursa.com/tr/tat-ketcap-tatli-400-g-p-30097975
ketcap,mopas,7.99,heinz ketcap gr,https://mopas.com.tr/heinz-ketcap-460-gr/p/530090
ketcap,mopas,5.5,pinar ketcap gr,https://mopas.com.tr/pinar-ketcap-420-gr/p/5485
ketcap,mopas,7.5,pinar ketcap gr,https://mopas.com.tr/pinar-ketcap-600-gr/p/5483
ketcap,migros,11.95,tat siki dostlar g ketcap g mayonez g,https://www.migros.com.tr/tat-siki-dostlar-460-g-ketcap-250g-mayonez-210-g-p-f893c9
ketcap,migros,5.95,calve acili ketcap g,https://www.migros.com.tr/calve-acili-ketcap-400-g-p-89b296
ketcap,migros,5.63,calve acili ketcap g,https://www.migros.com.tr/calve-acili-ketcap-600-g-p-89b2b8
ketcap,mopas,7.5,pinar ketcap acili gr,https://mopas.com.tr/pinar-ketcap-acili-600-gr/p/5484
ketcap,migros,5.63,calve ketcap g,https://www.migros.com.tr/calve-ketcap-600-g-p-89b2b7
ketcap,carrefoursa,11.95,tat siki dostlar ketcap g mayonez g,https://www.carrefoursa.com/tr/tat-siki-dostlar-ketcap-250-g-mayonez-210-g-p-30041067
